"part_num","ba_name","ba_cat_id"
"26007","Hat, Conical Asian w/ Raised Center","120"
"50665","Classic Helmet","120"
"2446","Helmet, Motorcycle","120"
"89159","Visor, Space","120"
"61190c","Visor","120"
"30170","Goggles","120"
"30090","Diver's Mask","120"
"2447","Visor","120"
"46304","Snow Googles","120"
"63586","Rangefinder w/ Mini Bar","120"
"4485","Cap / Hat, w/ Straight Bill","120"
"25516","Crown, 6-point w/ Bar","120"
"61976","Satchel","120"
"2543","Hat, Bandana / Rag Wrap","120"
"30924","Bandage, Arm","120"
"30381","Hood","120"
"2526","Epaulette","120"
"15619","Bandana","120"
"25376","Scarf, Long Wrapped","120"
"24504","Face Scarf","120"
"26066","Fur Collar","120"
"50231","Minifig Cape","120"
"93091","Handbag w/ Zipper","120"
"3838","Air Tanks","120"
"38781","Life Jacket","120"
"2524","Backpack","120"
"41811","Harness w/ 4-Studs","120"
"66913","Headphones","120"
"2599","Flipper","119"
"11253","Roller Skate","119"
"93555","Ice Skate","119"
"30284","Snowshoe","119"
"99774","4L Ski","119"
"90509","6L Ski","119"
"18746","Snowboard","119"
"66858","2×2×⅔ w/ Feet, 4-Studs","119"
"3899","Mug","116"
"38014","Teacup","116"
"2343","Goblet (Glass)","116"
"15496","Cup, Takeaway","116"
"95228","Bottle","116"
"34172","Rice Bowl","116"
"6256","3×3 Dish","116"
"4528","Frying Pan","116"
"4529","Saucepan","116"
"98374","Cauldron","116"
"4341","3×3×1¾ Cauldron w/ Handles (Fabuland Pot)","116"
"23986","Teapot","116"
"29636","Whisk","116"
"98369","Cleaver","116"
"79741","Fork","116"
"34173","Spoon","116"
"79735","Chopsticks","116"
"6254","Ice Cream Scoops","116"
"30222","Popsicle","116"
"79743","Cupcake","116"
"10170","Pretzel","116"
"67338","Croissant","116"
"4342","Bread (Baguette)","116"
"33078","Sausage","116"
"42876","Turkey Leg (Drumstick)","116"
"25386","Hotdog Bun","116"
"68504","Ice Cream Sundae Glass","116"
"4079","2×2 Seat, Minifig","118"
"13770","1×2 Faucet","118"
"4006","Wrench","118"
"4522","Hammer","118"
"92585","Crowbar","118"
"3837","Shovel","118"
"12885","Paint Roller Handle","118"
"19220","Radio","118"
"4349","Megaphone","118"
"6190","1×3 Phone w/ 2-Antistuds","118"
"30162","Binoculars","118"
"64644","Telescope","118"
"64728","Dynamite","118"
"73587","Lever","118"
"4599","1×1 Tap","118"
"18920","Scissors","118"
"30089","Camera","118"
"37776","Lantern","118"
"61482","Handcuffs","118"
"90370","Microphone","118"
"93094","Lipstick","118"
"88704","Whip","118"
"25375","Tassel","118"
"3852","Hairbrush","118"
"53020","Syringe","118"
"92691","5L Bone","118"
"93160","2L Bone","118"
"15745","Heart Jewel","118"
"99563","1×2 Gold Bar","118"
"98375","Winder Key","118"
"90540","Ski Pole","118"
"31990","Oar/Paddle Head","118"
"87585","Oar/Paddle","118"
"30340","Life Ring","118"
"25892","Boomerang","118"
"4449","Suitcase (Briefcase)","118"
"10172","Trophy","118"
"4332","Broom","118"
"3836","Push Broom","118"
"24085","Mop Head","118"
"90826","Broom Bristles","118"
"6124","Magic Wand (Star)","118"
"30229","Zipline Handle","118"
"52494","1×1×⅔ w/ Binoculars","118"
"30192","Grappling Hook w/ String Hole","118"
"15534","Grappling Hook w/ Handle","118"
"62808","Key","118"
"64000","Hockey Stick","118"
"27150","Umbrella, Closed","118"
"95345","Pitchfork","118"
"30304","Space Binoculars","118"
"11062","2×2×7 Lamp Post","118"
"24093","Book Cover","118"
"24324","Book Binding w/ 2-Studs","118"
"3841","Pickaxe","118"
"3835","Axe","118"
"4360","Camera w/ Sight (Space Gun)","118"
"93106","Metal Detector","118"
"13793","Welding Torch/Gun w/ Hose","118"
"2516","Chainsaw Body","118"
"97053a","Coin, 1","118"
"97053b","Coin, 2","118"
"97053c","Coin, 5","118"
"97053d","Coin, 10 Gothic","118"
"70501a","Coin, 10 Sans-Serif","118"
"70501b","Coin, 20","118"
"70501c","Coin, 30","118"
"70501d","Coin, 40","118"
"604550","Screwdriver","118"
"33009","2×3 Book","118"
"18738","Ice Axe","118"
"11640","Guitar, Electric","118"
"30194","Circular Saw","118"
"79736","Watering Can","118"
"61975","Whip, Coiled","118"
"18789","Pickaxe, Pixelated (Minecraft)","118"
"30154","Sextant","118"
"13808","Saxophone","118"
"18791","Shovel, Pixelated (Minecraft)","118"
"2614","12L Fishing Rod","118"
"98368","1×3 Toolbox","118"
"53118","Game Controller","118"
"604547","Hammer, Small","118"
"98383","Oil Lamp (Genie)","118"
"30228","Jackhammer","118"
"93552","Paint Brush","118"
"92290","Trident","118"
"55296","Oil Can, Smooth Handle","118"
"604548","Oil Can, Ribbed Handle","118"
"55297","Drill, Electric","118"
"604549","Drill, Cordless","118"
"55299","Wrench, 6-Rib Handle","118"
"604551","Wrench, 3-Rib Handle","118"
"604552","Box-End Wrench, 3-Rib Handle","118"
"55300","Box-End Wrench, 6-Rib Handle","118"
"604553","4-Way Lug Wrench","118"
"604614","Adjustable Spanner Wrench","118"
"604615","Socket / Ratchet Wrench","118"
"50018c","Socket Wrench, Short w/ Stud & Hexagonal Head","118"
"50018g","Circular Saw w/ Bar","118"
"6900","Yarn Ball (Wool)","118"
"4094","Umbrella, Open","118"
"25972","Hair, Swept Back w/ Widow's Peak","118"
"95343","1×1×1 Bucket","123"
"12884","Paint Bucket","123"
"95344","Bucket Handle","123"
"69066","1×3 Box","123"
"35700","2×2×1 Box","123"
"61780","2×2×2 Box","123"
"30150","3×4×1⅔ Crate","123"
"2489","2×2×1⅔ Barrel","123"
"64951","½ Barrel, Large (Tub)","123"
"4738","2×4 Treasure Chest","123"
"4739","2×4 Treasure Chest Lid, Curved","123"
"80835","2×4 Treasure Chest Lid, Flat w/ 2-Studs","123"
"92410","2×3×2 Cupboard","123"
"2656","2×3×5 Cupboard","123"
"4536","2×3 Drawer","123"
"4533","2×3 Cupboard Door","123"
"4345","2×2×2 Box","123"
"4346","2×2 Box Door","123"
"92926","Trash Can","123"
"93092","Basket","123"
"10169","Sack","123"
"4523","Minifig Basket","123"
"92590","Backpack, Open","123"
"3844","Knights Helmet","193"
"3846","Shield (Classic)","193"
"2586","Shield, Ovoid","193"
"75902","Shield, Bowed w/ Handle","193"
"3876","Shield, Round, 3-Ridges w/ Stud","193"
"22408","Shield, Pentagonal (Nexo Knights)","193"
"91884","Shield, Round w/ Stud","193"
"2530","Sword, Cutlass (Pirate)","124"
"76764","Shortsword","124"
"29109","Machete","124"
"66964","Greatsword, Curved Crossguard","124"
"11156","Sword, Elven Warrior w/ Long Hilt","124"
"37341c","Sword w/ Square Crossguard","124"
"60752","Sword, Scimitar","124"
"18031","Greatsword, Straight Crossguard","124"
"21459","Sword, Katana","124"
"25111","Sword, Saber / Dao","124"
"18034","Sword, Roman Gladius","124"
"10050","Sword, Uruk-hai","124"
"44658","Knife","124"
"98139","Sai","124"
"37341b","Dagger / Knife","124"
"37341a","Sword, Curved Blade w/ Bar","124"
"93055","Sword, Katana w/ Dragon Guard (Ninjago Sword of Fire)","124"
"93550","Sword, Foil / Rapier","124"
"98137","Sword, Large","124"
"93789","Spear","124"
"18041","Harpoon","124"
"64727","3L Blade w/ Bar","124"
"23860","3⅘L Blade w/ Bar","124"
"36017","Hilt, Dragon Head","124"
"37341d","Scythe / Hook","124"
"98141","Serrated Blade w/ Bar","124"
"37341e","Scythe / Hook, Double","124"
"53454","Axe Blade","124"
"10187","3-Finger Claw","124"
"3848","Axe / Halberd","124"
"75904","Sledgehammer","124"
"93058","Throwing Star","124"
"98721","Batarang (Batman)","124"
"35485","Chakram / Ring","124"
"11092","Gorilla Fist / Hand","124"
"15407","Hand Armor w/ 2-Studs","124"
"36752a","Wand","124"
"6117","Chainsaw Blade","124"
"18787","Sword, Pixelated (Minecraft)","124"
"18788","Axe, Pixelated (Minecraft)","124"
"4499","Bow w/ Arrow","124"
"2570","Crossbow","124"
"4498","Quiver","124"
"60849","Nozzle","124"
"86208","Space Gun","124"
"2562","Flintlock Pistol","124"
"30132","Revolver","124"
"62885","Pistol, Med. Barrel","124"
"92738","Blaster, Small","124"
"58247","Blaster, Short","124"
"57899","Blaster, Long","124"
"15445","Blaster w/ Clip","124"
"50018b","Gun / Impact Driver","124"
"95199","Pistol, 2-Barrel","124"
"17010","Blaster, Small","124"
"13608","Ray Gun","124"
"44709","Blaster w/ Studs, 4-Sides","124"
"2561","Musket","124"
"30141","Rifle","124"
"13591","Spear Gun","124"
"42511","Skateboard","122"
"90397","Surfboard","122"
"5491","Stroller","122"
"24312","Wheelchair","122"
"92851","Bicycle Wheel","122"
"65574","Bicycle","122"
"50015","Tricycle Frame","122"
"98288","Wheelbarrow","122"
"15396","Scooter","122"
"18895","Motorcycle Fairing, Racing","122"
"18896","Motorcycle Chassis","122"
"50859","Motorcycle Chassis w/ Axle Hole","122"
"21301","14×5×2 Rowing Boat","122"
"93140","2×6 Stretcher","122"
"29111","Spider","113"
"30238","Spider w/ Clip","113"
"30169","Scorpion","113"
"80674","Butterfly w/ Stud Holder","113"
"2550","Monkey","113"
"40234","Rat / Mouse","113"
"33320","Frog","113"
"30103","Bat","113"
"41835","Bird","113"
"27063","Parrot","113"
"64648","Fish","113"
"33121","Crab","113"
"30115","Snake","113"
"38801","Snake, Raised Head","113"
"28588","Snake w/ Bar","113"
"2548","Shark Head","113"
"2547","Shark Body","113"
"14518","Shark Body w/ Gills","113"
"35692","Balloon Dog","113"
"4491","Saddle","113"
"93086","Saddle, Friends","113"
"33051","Apple w/ Leaf","125"
"33085","Banana","125"
"33172","Carrot","125"
"33183","Carrot Top","125"
"22667","Cherries","125"
"35574","Beehive","125"
"51270","Pumpkin","125"
"5234","Peach","125"
"5215","Banana Peel","125"
"1747","Stem w/ Bar, 2 Leaves","126"
"1997","Curled Vine w/ Bar","126"
"2682","Round 1×1 w/ Leaf (Fern)","126"
"2423","4×3 Leaves","126"
"2417","6×5 Leaves","126"
"6148","Palm Leaf, Small","126"
"3565","2×6 Leaf, Smooth","126"
"10884","Finger Leaf w/ Clip","126"
"32607","1×1 Plate w/ 3-Leaves","126"
"2435","Conical Tree, Small","126"
"3471","Conical Tree, Large","126"
"6064","Bush","126"
"6255","Plant w/ 3 Large Leaves","126"
"30176","3×3 Bamboo","126"
"37695","3-Leaves w/ Pin","126"
"15279","Grass","126"
"30093","Sea Grass","126"
"49577","Seaweed","126"
"55236","Spiky Vine","126"
"2488","Whip / Vine","126"
"28870","Stem w/ Swirls","126"
"5058","1×2 Plate w/ Leaves, Layered","126"
"5151","1×2 w/ Leaf (Large Fern)","126"
"6135","Palm Tree Trunk","126"
"1578","Vine w/ Bar & Bar Holder","126"
"15469","2×2 Round w/ 4-Petals","127"
"24866","1×1 Flower, 5-Petals","127"
"33291","1×1 Flower, 4-Petals","127"
"3742","Small Flower","127"
"3741","3-Stem, Flower","127"
"24855","3-Stem w/ Pin","127"
"19119","6-Stem, Flower","127"
"68211","Bar 1L w/ 3-Mini Bar","127"
"32606","Flower w/ Bar","127"
"98262","2×2 Flower","127"
"4727","2×2 Flower Leaves","127"
"39262","Crown, 5-Points","127"
"33286","1×1×⅔ Flower, 4-Petals","127"
"5904","Flower, Peony","127"
"5903","Flower, Tulip","127"
"35473","4×4 Flower, 4-Petals","127"
"6901","2×2 Sunflower w/ 16-Petals","127"
"36451a","Gem w/ Mini Bar (Infinity Stone)","128"
"65092","1×1 Jewel, Octagonal","128"
"30153","Diamond w/ Bar","128"
"11127","Crystal, 4-Points, 1-Stud","128"
"30385","Crystal, 5-Points","128"
"35646","Rock, Nugget","128"
"30293","Rock Boulder, Top","128"
"30294","Rock Boulder, Bottom","128"
"80337","4×4 Rock, Bottom","128"
"37775","Flame, Candle","128"
"64647","Mini Flame, Plume","128"
"6126","Flame","128"
"80519","Flame w/ Clip","128"
"18395","5L Flame w/ Bar","128"
"70880","1×4 Flame w/ 2-studs","128"
"68547","Cloud Swirl w/ Bar 1L","128"
"27256","Lightning Bolt","128"
"59233","Lighting Bolt, Double","128"
"27393","Power Blast w/ Handle","128"
"73304","Power Burst, 5×5×⅔ Stand w/ 2-Studs","128"
"35032d","5L Power Burst, Spiral w/ Bar Ends","128"
"35032b","5L Power Burst, Bolt w/ Bar Ends","128"
"35032a","Power Burst, Blaster w/ Bar","128"
"35032f","Power Burst, Small Shield","128"
"35032e","Power Burst, Large Shield","128"
"42409","Ø4 Star / Snowflake","128"
"49668","1×1 Tooth, Horizontal","129"
"15070","1×1 Tooth, Vertical","129"
"15209","1×2 2-Teeth, Vertical","129"
"15208","1×2 3-Teeth, Horizontal","129"
"27257","Spear Tip w/ Bar","130"
"24482","Spear Tip w/ 4-Fins","130"
"89522","Horn, Unicorn","130"
"53451","Barb, Small","130"
"87747","Barb, Medium","130"
"64847","Cattle Horn, Short","130"
"13564","Cattle Horn, Long","130"
"69858","4L Wave / Flame","130"
"11089","4L Claw, Flexible","130"
"15362","6.4L Claw w/ Axle","130"
"27261","1×2 w/ 3-Claws (Rock)","130"
"40379","Tail, End","130"
"67361","2×2 Round Tail w/ Pin Hole","130"
"2142","Tail, 45° Stepped w/ Axle Holes","130"
"40378","Tail, Middle","130"
"24204","Tail, Bladed w/ Bar","130"
"80497","Elephant Trunk","130"
"15064","Segmented Leg","130"
"16770","Barb/Claw w/ Clip","130"
"92220","Lg. Claw w/ Clip","130"
"15429","Cat Tail","130"
"18970","2×2 Plate w/ Clam Shell","130"
"11437","Antlers w/ Bar","130"
"67928","Wing, Rounded w/ Bar, 5-Feathers","130"
"11100","Wing, Feathered w/ Bar","130"
"15082","Wing w/ Bar","130"
"6133","Wing, Dragon","130"
"30126","Feathers w/ Bar, Mini Bar","130"
"37704","Ball, Winged (Quidditch Snitch)","130"
"90981","Spider Web w/ Bar","188"
"36083f","4L Web Effect, 2-Branches","188"
"36083a","5L Web Effect, Narrow","188"
"36083d","Web, Small w/ Bar","188"
"36083c","Web, Medium w/ Bar","188"
"36083e","Web, Large w/ Bar, 2-Handles","188"
"36083b","Handcuffs, Web","188"
"34337","8mm D. × 6mm, Small Pin","140"
"59895","8mm ID Smooth, (14mm × 4mm)","140"
"87414","8mm ID. Offset (15mm × 6mm)","140"
"74967","8mm D. × 9mm, Small Pin","140"
"30028","8mm ID Smooth (14mm × 9mm)","140"
"4084","8mm ID. Offset, (21×9mm)","140"
"93593","11mm D. × 6mm, Small Pin","141"
"42610","11m D. × 8mm, Technic Pin","141"
"50951","11m ID. Smooth, (14mm × 6mm)","141"
"92409","11mm ID. Staggered, (17.5mm × 6mm)","141"
"6014","11m D. × 12mm, Small Pin","141"
"87697","11mm ID. Offset, (21mm × 12mm)","141"
"56890","11mm ID. Balloon, (24mm × 12mm)","141"
"11208","14mm D × 9.9mm, Small Pin","142"
"11209","14mm ID. Tire, (21×9.9mm)","142"
"50862","15 mm D. × 6mm, Motorcycle","142"
"50861","15mm ID Tire, (21×6mm)","142"
"13971","18mm D. × 8mm, Technic Pin","143"
"56903","18mm D. × 8mm, Technic Axle","143"
"61254","18mm ID. Offset, (23×7mm)","143"
"56897","18mm ID. Offset. (30×10.5mm)","143"
"18976","18mm D. × 12mm w/ Axle Hole","143"
"18977","18mm ID. Low Profile, (24×12mm)","143"
"55981","18mm D. × 14mm, Technic Pin","143"
"55982","18mm D. × 14mm, Technic Axle","143"
"89201","18mm ID. Shallow, (24×14mm)","143"
"92402","18mm ID. Offset, (30.4×14mm)","143"
"58090","18mm ID. VR, (30.4×14mm)","143"
"35578","18mm ID. Offset, (37×14mm)","143"
"56891","18mm ID. Off-Road R, (37×18mm)","143"
"56904","30mm D. × 14mm, Axle Hole","144"
"56898","30mm ID. Offset, (43.2×14mm)","144"
"30699","30mm ID. Solid, (43.2×14mm)","144"
"66155","30mm D. × 20mm Wheel, Axle Hole, Angled Spokes","144"
"70490","30.4mm ID. Tire, (49.5×14mm)","144"
"56145","30.4mm D. × 20mm, Axle Hole","144"
"55978","30.4mm ID. Street ZR, (37×22mm)","144"
"44309","30.4mm ID. Street ZR, (43.2×22mm)","144"
"61481","30.4mm ID. Balloon, (43.2×26mm)","144"
"15413","30.4mm ID. Street ZR, (49.5×20mm)","144"
"55976","30.4mm ID. Balloon, (56×26mm)","144"
"70695","30.4mm ID. Tractor, (56×26mm)","144"
"86652","43.2 D. × 18mm, Technic Axle","145"
"32019","43.2mm ID. Street, (62.4×20mm)","145"
"56908","43.2mm D. × 26mm, Technic Axle","145"
"41897","43.2 ID. Street ZR, (56×28mm)","145"
"61480","43.2mm ID. Balloon R, (68.7×34mm)","145"
"45982","43.2 ID. Balloon R, (81.6×38mm)","145"
"18450","43.2mm ID, Street R, (81.6×44mm)","145"
"15038","56mm D. × 34mm, Technic Axle","146"
"44771","56mm ID. ZR Tire, (68.8×36mm)","146"
"92912","56mm ID. R Tire, (94.3×38mm)","146"
"54120","56mm ID. Balloon Tire, (94.8×44mm)","146"
"2903","61.6mm D. × 13.6mm, Technic Axle","147"
"2902","61.6mm ID. Motorcycle Tire, (81.6×15mm)","147"
"88517","75mm D. × 17mm. Technic Axle","147"
"88516","75mm ID. Motorcycle R Tire, (94.2×22mm)","147"
"11957","75mm ID. Motorcycle Tire, (100.6×22mm)","147"
"55889","18mm D. × 14mm Spherical Wheel w/ Tire, Pin","148"
"72206","24mm D. × 11mm Wheel w/ Tire, Pin","148"
"65834","35mm D. × 14mm Technic Wheel w/ Tire, Axle","148"
"39367","56mm D. × 14mm Technic Wheel w/ Tire, Axle","148"
"49295","87mm D. × 14mm Technic Wheel w/ Tire, Axle","148"
"4288","20mm D × 13mm Balloon Wheel w/ Axle Hole","148"
"4489","Wagon Wheel w/ Wheel Pin Hole","148"
"6118","22mm D. × 24mm Wheel w/ Tire","148"
"3486","36mm D. × 16mm Wheel w/ Tire","148"
"2515","54mm D. × 30mm Wheel w/ Tire","148"
"22410","37mm D. × 22mm w/ 7 Pin Holes","148"
"68327","41mm D. × 15mm, 7-Pin Holes","148"
"55817","55mm D. × 22mm Wheel, Viking","148"
"64712","62mm D. × 32 Wheel, Conical w/ Studs","148"
"3464","8mm D. Small Pulley","149"
"2496","Trolley Wheel (Skateboard)","149"
"2655","2×2 Round w/ Wheel Holder, Bottom","149"
"2415","2×2 Plane Wheel Holder, Bottom","149"
"122c01","2×2 Plate w/ 8mm D. Wheels","149"
"3137c01","2×2 Brick w/ 8mm D. Wheels","149"
"3482","17mm D. × 8mm w/ Split Axle Hole","149"
"7049","2×4 w/ Wheel Holder","149"
"7039","2×2 Wheel w/ Metal Axle, 4-studs","149"
"6248","2×2 Wheel w/ Pin Hole, 4-studs","149"
"132","Tire for 2×2 Wheel","149"
"2994","24mm D. × 14mm, w/ Axle Hole","149"
"30155","2×2 Wheel, Spoked","149"
"18978a","15mm D. Wheel Cover, 5 Spokes","191"
"18978b","15mm D. Wheel Cover, 10 Spokes","191"
"72210a","18mm D. Wheel Cover, 5-Spoke","191"
"72210b","18mm D. Wheel Cover, 9-Spoke","191"
"62701","24mm D. Wheel Cover w/ 9-Spokes","191"
"21445","1×2 Plate w/ 1 Wheel Pin","132"
"4600","2×2 Plate w/ 2 Wheel Pins","132"
"67688","2×2×⅔ Plate w/ 1 Wheel Pin","132"
"6157","2×2 Wide Plate w/ 2 Wheel Pins","132"
"2926","1×4 Plate w/ 2 Wheel Pins","132"
"4870","2×2 Plane Holder w/ 2 Wheel Pins, Bottom","132"
"18892","2×4 Brick w/ 2 Wheel Pins, Cutout","132"
"24326","4×4×⅔ w/ 4 Wheel Pins","132"
"2441","4×7×⅔ w/ 4 Wheel Pins","132"
"12622","4×10×2½ Vehicle Base w/ 4 Wheel Pins","132"
"65202","6×10×1 Vehicle Base w/ 4 Wheel Pins","132"
"69963","2×4 Tilt Steering Holder","132"
"69964","Tilt Steering Axle w/ 2 Wheel Pins","132"
"73562","3×2×1⅓ Bracket","133"
"11215","5×2×1⅓ Bracket","133"
"76766","5×2×2⅓ Bracket","133"
"4732","8×2×1⅓ Bracket","133"
"4211","4×5×⅔ Vehicle Base","133"
"4212","4×10×⅔ Vehicle Base","133"
"30029","10×4×⅔ Vehicle Base","133"
"52036","4×12×⅚ Vehicle Base","133"
"28324","6×12×⅚ Vehicle Base","133"
"65634","6×12×1 Vehicle Base","133"
"3385","6×12×1 Vehicle Base, Notched Ends","133"
"4597","6×6×1⅓ Cabin Base","133"
"30076","4×10×1 Vehicle Base w/ 4-Pins","133"
"6920","2×6 Vehicle Base w/ 4-Protruding Axle Holes","133"
"5712","5×1×1⅓ Bracket","133"
"53401","Train Track, Straight","135"
"53400","Train Track, Curved","135"
"64022","Train Track, Flexible","135"
"3228","16L Train Track","135"
"3229","Train Track, Curved, Outer","135"
"3230","Train Track, Curved, Inner","135"
"4166","2×2 Train Track Sleeper Plate (Railway Tie)","135"
"3242","12V Conducting Rail, Straight","135"
"3241","12V Conducting Rail, Curved","135"
"50254","Train Wheel w/ Wheel Pin Hole","135"
"57878","Train Wheel w/ Metal Axle Hole","135"
"38340","Train Wheel w/ Pin","135"
"57999","RC Train Wheel w/ Axle Hole","135"
"85489b","RC Train Wheel, Spoked, Axle & Pin","135"
"38339","3×6 Train Wheel Holder (Bogie)","135"
"6583","1×6 Train Wagon End","135"
"4025","4×6 Train Bogey Plate w/ Short Pin","135"
"2871","Train Motor Decorative Side","135"
"4022","Train Buffer Beam","135"
"64415","Train Buffer w/ Plow, Magnet","135"
"73092","Magnet, Cylindrical","135"
"4023","Magnetic Train Coupling","135"
"2609","2×2 Magnet Holder","135"
"4093","6×28×⅔ Train Base w/ 1×2 Holes","135"
"26021","4×5 Roller Coaster Car","136"
"24869","Roller Coaster Wheels","136"
"80562","4L Coaster Track, Straight","136"
"26022","8L Coaster Track, Straight","136"
"25059","16L Coaster Track, Straight","136"
"25061","Coaster Track, Curved 90°","136"
"80566","Coaster Track, Curved 90° Ramp","136"
"34738","Coaster Track, Small Ramp","136"
"26559","Coaster Track, Ramp Bottom","136"
"26561","Coaster Track, Slope","136"
"26560","Coaster Track, Ramp Top","136"
"75539","5×8×⅔ Ramp w/ Rounded Corners","137"
"77823","Ramp Loop 30° Section","137"
"75538","8×8×4 Ramp, Concave","137"
"77822","8×11 Ramp Base","137"
"3829","1×2 w/ Steering Wheel","139"
"30663","2×2 Steering Wheel w/ Antistud","139"
"67811","5×5 Steering Wheel w/ 2×2 Round Plate","139"
"30031","Handlebar w/ Handle","139"
"98397","Bent Handlebar w/ Handle","139"
"4790","Boat / Ship Wheel","139"
"44675","2×2 Recessed Sides","150"
"30602","2×2 Lip","150"
"47457","2×2×⅔ Curved End","150"
"47458","1×2×⅔ Wing End","150"
"41855","2×2×⅔ Curved w/ Lip End","150"
"47456","2×3×⅔ Wing End, 2-Studs","150"
"93589","4×2×1⅓ w/ 1×4 Base","150"
"93604","3×4×⅔ Curved Roof","150"
"45677","4×4×⅔ Wedge Roof","150"
"52031","4×6×⅔ Wedge Roof","150"
"98281","4×6×⅔ Quad Roof","150"
"32739","4×6×⅔ Wedge Roof w/ Studs","150"
"64450","6×4×3⅓ Roll Cage","150"
"3822","1×3 Car Door, Left","150"
"3821","1×3 Car Door, Right","150"
"2421","Ø4 Propeller, 3-Blades w/ Wheel Pin Hole","134"
"6041","Ø3½ Propeller, 3-Blades w/ Axle Hole","134"
"65768","Ø3½ Propeller, 3-Blades w/ Pin Hole","134"
"92842","Ø5 Propeller, 3-Blades w/ Pin Hole","134"
"41530","Ø5 Propeller, 8-Blades w/ Axle Hole","134"
"67737","Ø5 Propeller, 4-Blades w/ Studs, Pin Hole","134"
"4617b","Ø5½ Propeller, 3-Blades w/ Pin Hole","134"
"87751","Ø6 Propeller, 7-Blades w/ Pin Hole","134"
"15790","Ø9 Propeller, 3-Blades w/ Pin Hole","134"
"3481","2×2 Helicopter Tail Rotor Holder","134"
"50949","1×2 w/ Racer Grille","134"
"61072","1×4 w/ Angled Tube","134"
"41862","2×2 w/ Raised Grille","134"
"50943","Air Scoop","134"
"65571","Exhaust w/ Pin","134"
"98302","1×2 Plate w/ Engine","134"
"4229","Engine w/ Strakes, 2×2 Thin Plate","134"
"4868","Jet Engine","134"
"4869","Jet Engine Center","134"
"4746","4×2×2 Rocket Engine Tail","134"
"43121","4×5×3 Engine","134"
"41531","4×4×1⅔ Cylinder w/ Bar, 3-Pin Holes","134"
"46667","Propeller, 10-Blades w/ Pin","134"
"62743","2×16 Rotor Blade w/ Studs","134"
"44661","2×3×2 Fin","134"
"6239","2×6×4 Fin","134"
"23930","1×8×2⅓ Stepped Fin","134"
"28779","4×1 Batman Tail / Rudder","134"
"2340","1×4×3 Tail","134"
"4289","2×2×3 Mast w/ 3-Studs","134"
"30925","1×4 Spoiler w/ 2-Studs","134"
"98834","Spoiler w/ Handle","134"
"3480","Propeller, 2-Blades w/ Rotor Holder Hole","134"
"3479","4×2×2 Tail","134"
"95354","Anchor","134"
"48002","3×2×20 Boat Mast","134"
"30248","12×6 Helicopter Skids","134"
"6541","1×1 Technic Brick","138"
"3700","1×2 Technic Brick","138"
"3701","1×4 Technic Brick","138"
"3894","1×6 Technic Brick","138"
"3702","1×8 Technic Brick","138"
"2730","1×10 Technic Brick","138"
"3895","1×12 Technic Brick","138"
"32018","1×14 Technic Brick","138"
"3703","1×16 Technic Brick","138"
"32000","1×2 Technic Brick, 2-Pin Holes","138"
"73109","2×2 Technic Brick w/ Cutaways","138"
"73230","1×1 Technic Brick w/ Axle Hole","138"
"32064","1×2 Technic Brick w/ Axle Hole","138"
"90258","2×2 Brick w/ Grooves, Vertical Axle Hole","138"
"39789","2×4 Technic Brick w/ Vertical Axle Holes","138"
"32324","4×4 Technic Frame, Open Center","138"
"32531","4×6 Technic Frame, Open Center","138"
"32532","6×8 Technic Frame, Open Center","138"
"65803","16×16×1⅓ Technic Plate (Art)","138"
"32555","5×5 Technic Brick, Corner","138"
"44865","1×2 Brick, Pin 1-Side","138"
"30526","1×2 Brick, 2-Pins, 1-Side","138"
"6232","2×2 Brick, Pin 1-Side","138"
"30000","2×2 Brick, 2-Pins, 2-Sides","138"
"6249","2×4 Brick, 2-Pins, 2-Sides","138"
"30592","2×4 Brick, Pin Top, Cutouts","138"
"67446","2×4×1⅓ 2-Axle Holes, Cutout","138"
"3668","2×6×1⅓ 2-Axle Holes, Cutout","138"
"85943","1×2 w/ 2-Liftarms","138"
"91176","2×2×13 Technic Panel w/ 5-Pin Holes","138"
"49699","1×6×4⅓ Angled Brick w/ Cutout, 4-Pin Holes","138"
"2744","1×6×1⅔ Slope w/ 3-Pin Holes","138"
"17485","2×2 Round w/ 2-Pin Holes","138"
"30361","2×2×2 Robot Body w/ 2-Pin Holes","138"
"6222","4×4 Round w/ 4-Pin Holes","138"
"32333","1×5×3 Connector Block","138"
"3709","2×4 Plate w/ 3-Holes","156"
"32001","2×6 Plate w/ 5-Holes","156"
"3738","2×8 Plate w/ 7-Holes","156"
"32124","1×5 Plate w/ Rounded Corners, Axle Hole","156"
"4262","1×6 Plate w/ Rounded Corners w/ Toothed Ends","156"
"32125","Technic 3-Blade Rotor w/ Axle Hole","156"
"69984","Technic 6-Blade w/ 6-Clips (Waterwheel)","156"
"18677","1×2 Plate, 1-Pin Hole, Bottom","156"
"11458","1×2 Plate, 1-Pin Hole, Top","156"
"3172","1×3 w/ 2 studs, Hole Bottom","156"
"10247","2×2 Plate, 1-Pin Hole, Bottom","156"
"2817","2×2 Plate, 2-Pin Holes, Bottom","156"
"26599","2×4 Plate, 2-Pin Holes, Bottom","156"
"32529","1×2 Plate, 1-Pin Hole, Bottom","156"
"32530","1×2 Plate, 2-Pin Holes, Top","156"
"43045","2×4 Pin Hole Hinge, Top","156"
"43056","2×4 Pin Hole Hinge, Bottom","156"
